SalesID,CarID,SellPrice
378,1600,32518.01
754,1900,18180.38
90,1327,40496.35
282,2274,40716.09
151,485,37698.78
665,726,24430.05
513,1811,38952.89
682,1547,42153.77
476,431,28096.86
59,2025,30301
660,1980,22109.85
71,2070,35210.67
142,1588,27921.5
124,2464,29196.4
642,650,42526.39
773,628,21058.42
8,1759,28525.45
289,1148,39157.07
742,2278,27081.57
124,296,26598.68
494,1972,37355.31
468,1579,24108.77
164,147,25830.96
382,1911,43162.85
248,1512,21788.95
720,111,21321.93
539,1325,40072.33
757,141,34057.72
294,1985,35402.73
620,136,42239.47
112,175,22456.38
597,884,40230.47
293,1377,17476.93
172,781,35679.96
622,1213,16311.31
237,1421,32784.26
257,1555,35747.31
126,1211,25057.56
213,761,41893.15
567,44,16140.93
654,1214,31861.67
403,395,20564.52
321,552,26553.49
218,1505,31715.09
384,1434,30226.86
314,1658,23997.59
533,1027,29933.5
766,942,28510.58
255,1518,30761.66
325,571,21614.32
624,2371,17145.75
787,324,35446.28
